timestamp,temperature,wind_100m,solar_radiation,cloud_cover
2024-06-27 11:00:00,33.2,11.6,721.0,0
2024-06-27 12:00:00,34.2,16.7,797.0,1
2024-06-27 13:00:00,34.7,20.1,818.0,6
2024-06-27 14:00:00,34.6,21.9,764.0,4
2024-06-27 15:00:00,33.8,21.3,709.0,4
2024-06-27 16:00:00,32.6,13.8,576.0,6
2024-06-27 17:00:00,32.3,13.0,404.0,6
2024-06-27 18:00:00,31.0,9.8,241.0,1
2024-06-27 19:00:00,29.8,7.2,99.0,0
2024-06-27 20:00:00,27.7,7.8,10.0,0
2024-06-27 21:00:00,26.5,5.4,0.0,0
2024-06-27 22:00:00,25.5,4.3,0.0,0
2024-06-27 23:00:00,25.0,5.6,0.0,0
2024-06-28 00:00:00,24.5,4.8,0.0,0
2024-06-28 01:00:00,24.4,5.1,0.0,0
2024-06-28 02:00:00,23.9,5.6,0.0,0
2024-06-28 03:00:00,24.2,1.8,0.0,0
2024-06-28 04:00:00,23.7,5.2,0.0,0
2024-06-28 05:00:00,23.0,1.1,0.0,0
2024-06-28 06:00:00,23.4,2.5,13.0,0
2024-06-28 07:00:00,25.9,2.1,109.0,0
2024-06-28 08:00:00,27.6,2.9,270.0,0
2024-06-28 09:00:00,29.3,4.4,442.0,0
2024-06-28 10:00:00,30.6,8.9,595.0,24
2024-06-28 11:00:00,31.5,15.4,605.0,30
2024-06-28 12:00:00,32.0,18.9,640.0,37
2024-06-28 13:00:00,32.5,20.1,682.0,19
2024-06-28 14:00:00,32.6,19.2,605.0,29
2024-06-28 15:00:00,32.0,10.2,593.0,22
2024-06-28 16:00:00,32.3,17.5,522.0,15
2024-06-28 17:00:00,31.5,22.4,375.0,6
2024-06-28 18:00:00,30.2,23.0,238.0,2
2024-06-28 19:00:00,28.4,17.9,96.0,3
2024-06-28 20:00:00,27.1,9.5,10.0,1
2024-06-28 21:00:00,25.9,11.5,0.0,0
2024-06-28 22:00:00,24.5,14.2,0.0,0
2024-06-28 23:00:00,23.8,18.1,0.0,0
2024-06-29 00:00:00,23.2,18.9,0.0,0
2024-06-29 01:00:00,23.2,22.1,0.0,19
2024-06-29 02:00:00,23.8,22.7,0.0,17
2024-06-29 03:00:00,23.9,23.9,0.0,4
2024-06-29 04:00:00,23.6,22.3,0.0,0
2024-06-29 05:00:00,23.1,22.0,0.0,0
2024-06-29 06:00:00,24.2,26.4,12.0,0
2024-06-29 07:00:00,25.8,24.5,107.0,0
2024-06-29 08:00:00,27.5,35.5,268.0,0
2024-06-29 09:00:00,28.8,38.8,433.0,2
2024-06-29 10:00:00,29.9,39.2,583.0,0
2024-06-29 11:00:00,30.7,39.6,713.0,0
2024-06-29 12:00:00,31.0,40.8,793.0,1
2024-06-29 13:00:00,31.2,42.9,818.0,0
2024-06-29 14:00:00,31.5,42.6,800.0,0
2024-06-29 15:00:00,31.0,38.7,722.0,0
2024-06-29 16:00:00,30.7,36.6,601.0,0
2024-06-29 17:00:00,30.1,33.9,445.0,0
2024-06-29 18:00:00,29.7,30.4,269.0,0
2024-06-29 19:00:00,29.0,24.0,105.0,0
2024-06-29 20:00:00,27.9,19.1,11.0,0
2024-06-29 21:00:00,26.8,16.7,0.0,0
2024-06-29 22:00:00,26.0,18.9,0.0,0
2024-06-29 23:00:00,25.2,17.6,0.0,0
2024-06-30 00:00:00,24.3,16.1,0.0,0
2024-06-30 01:00:00,23.4,13.0,0.0,0
2024-06-30 02:00:00,22.8,11.3,0.0,0
2024-06-30 03:00:00,22.8,11.3,0.0,0
2024-06-30 04:00:00,22.2,12.9,0.0,0
2024-06-30 05:00:00,21.5,13.1,0.0,0
2024-06-30 06:00:00,22.9,15.5,13.0,0
2024-06-30 07:00:00,25.3,11.2,112.0,0
2024-06-30 08:00:00,27.0,27.3,277.0,0
2024-06-30 09:00:00,28.0,28.6,452.0,0
2024-06-30 10:00:00,29.3,29.8,610.0,0
2024-06-30 11:00:00,30.4,29.4,737.0,0
2024-06-30 12:00:00,31.2,29.0,816.0,0
2024-06-30 13:00:00,31.9,28.3,845.0,0
2024-06-30 14:00:00,32.3,27.5,818.0,0
2024-06-30 15:00:00,32.5,25.5,735.0,0
2024-06-30 16:00:00,32.2,23.3,609.0,0
2024-06-30 17:00:00,31.5,20.4,448.0,0
2024-06-30 18:00:00,30.6,17.2,272.0,0
2024-06-30 19:00:00,29.5,15.2,107.0,0
2024-06-30 20:00:00,28.4,11.6,11.0,0
2024-06-30 21:00:00,27.0,8.5,0.0,0
2024-06-30 22:00:00,25.2,9.2,0.0,0
2024-06-30 23:00:00,24.0,10.1,0.0,0
2024-07-01 00:00:00,23.2,10.0,0.0,0
2024-07-01 01:00:00,22.9,10.5,0.0,0
2024-07-01 02:00:00,22.5,10.6,0.0,0
2024-07-01 03:00:00,23.1,9.3,0.0,0
2024-07-01 04:00:00,22.8,9.5,0.0,0
2024-07-01 05:00:00,22.2,8.7,0.0,0
2024-07-01 06:00:00,23.0,7.3,12.0,0
2024-07-01 07:00:00,26.4,6.2,109.0,0
2024-07-01 08:00:00,29.0,2.4,271.0,0
2024-07-01 09:00:00,30.8,6.1,444.0,0
2024-07-01 10:00:00,32.3,9.2,600.0,0
2024-07-01 11:00:00,33.5,12.7,722.0,0
2024-07-01 12:00:00,34.4,17.6,800.0,0
2024-07-01 13:00:00,35.0,21.2,825.0,0
2024-07-01 14:00:00,34.7,23.5,797.0,3
2024-07-01 15:00:00,33.5,24.8,714.0,6
2024-07-01 16:00:00,34.0,15.3,588.0,6
2024-07-01 17:00:00,33.7,13.6,432.0,2
2024-07-01 18:00:00,32.5,10.9,261.0,1
2024-07-01 19:00:00,30.4,11.6,103.0,0
2024-07-01 20:00:00,28.2,9.4,10.0,0
2024-07-01 21:00:00,28.0,1.8,0.0,0
2024-07-01 22:00:00,27.9,4.9,0.0,0
2024-07-01 23:00:00,27.5,6.8,0.0,0
2024-07-02 00:00:00,26.9,6.5,0.0,0
2024-07-02 01:00:00,26.2,4.9,0.0,0
2024-07-02 02:00:00,25.9,4.1,0.0,0
2024-07-02 03:00:00,26.1,4.1,0.0,0
2024-07-02 04:00:00,25.6,2.3,0.0,0
2024-07-02 05:00:00,24.9,3.3,0.0,0
2024-07-02 06:00:00,26.0,4.0,12.0,0
2024-07-02 07:00:00,28.0,4.2,106.0,0
2024-07-02 08:00:00,29.4,3.9,267.0,0
2024-07-02 09:00:00,30.9,6.8,440.0,0
2024-07-02 10:00:00,32.0,10.2,596.0,0
2024-07-02 11:00:00,32.8,11.2,720.0,0
2024-07-02 12:00:00,33.5,16.2,798.0,0
2024-07-02 13:00:00,33.5,18.5,825.0,0
2024-07-02 14:00:00,33.1,21.0,800.0,3
2024-07-02 15:00:00,33.2,17.0,695.0,5
2024-07-02 16:00:00,32.7,22.5,580.0,69
2024-07-02 17:00:00,30.8,21.3,306.0,74
2024-07-02 18:00:00,29.8,18.5,146.0,67
2024-07-02 19:00:00,28.3,16.5,72.0,77
2024-07-02 20:00:00,27.3,10.0,6.0,4
2024-07-02 21:00:00,27.5,1.8,0.0,12
2024-07-02 22:00:00,27.4,5.4,0.0,0
2024-07-02 23:00:00,27.0,6.6,0.0,3
2024-07-03 00:00:00,26.3,5.2,0.0,0
2024-07-03 01:00:00,24.9,5.4,0.0,0
2024-07-03 02:00:00,24.5,1.5,0.0,0
2024-07-03 03:00:00,26.2,6.0,0.0,0
2024-07-03 04:00:00,25.7,4.0,0.0,0
2024-07-03 05:00:00,24.5,2.0,0.0,0
2024-07-03 06:00:00,24.5,4.1,12.0,0
2024-07-03 07:00:00,26.5,7.2,106.0,0
2024-07-03 08:00:00,28.3,5.4,266.0,0
2024-07-03 09:00:00,29.6,13.4,436.0,0
2024-07-03 10:00:00,30.8,17.1,594.0,1
2024-07-03 11:00:00,32.1,17.4,711.0,24
2024-07-03 12:00:00,32.8,15.0,730.0,43
2024-07-03 13:00:00,32.9,10.2,654.0,32
2024-07-03 14:00:00,31.0,24.7,592.0,63
2024-07-03 15:00:00,30.9,10.2,139.0,62
2024-07-03 16:00:00,31.2,16.2,402.0,65
2024-07-03 17:00:00,29.0,16.6,175.0,45
2024-07-03 18:00:00,28.1,16.4,187.0,24
2024-07-03 19:00:00,27.5,13.1,72.0,4
2024-07-03 20:00:00,26.7,10.8,9.0,21
2024-07-03 21:00:00,26.2,9.0,0.0,99
2024-07-03 22:00:00,25.8,4.3,0.0,24
2024-07-03 23:00:00,25.2,4.6,0.0,67
2024-07-04 00:00:00,24.4,5.0,0.0,87
2024-07-04 01:00:00,23.8,5.2,0.0,85
2024-07-04 02:00:00,23.5,4.4,0.0,28
2024-07-04 03:00:00,24.0,4.4,0.0,38
2024-07-04 04:00:00,24.0,3.1,0.0,49
2024-07-04 05:00:00,23.4,5.5,0.0,92
2024-07-04 06:00:00,23.4,1.8,8.0,100
2024-07-04 07:00:00,24.8,1.8,72.0,100
2024-07-04 08:00:00,25.9,3.5,150.0,96
2024-07-04 09:00:00,27.3,5.7,302.0,91
2024-07-04 10:00:00,27.4,6.8,442.0,89
2024-07-04 11:00:00,29.1,10.0,564.0,92
2024-07-04 12:00:00,22.5,5.6,477.0,93
2024-07-04 13:00:00,24.2,1.3,206.0,100
2024-07-04 14:00:00,25.4,6.6,277.0,60
2024-07-04 15:00:00,25.5,14.2,235.0,100
2024-07-04 16:00:00,23.1,11.3,0.0,99
2024-07-04 17:00:00,24.4,13.5,177.0,100
2024-07-04 18:00:00,24.2,10.8,0.0,100
2024-07-04 19:00:00,23.6,5.4,6.0,99
2024-07-04 20:00:00,22.2,6.4,0.0,100
2024-07-04 21:00:00,22.5,4.1,0.0,100
2024-07-04 22:00:00,22.4,8.7,0.0,69
2024-07-04 23:00:00,21.9,9.3,0.0,8
2024-07-05 00:00:00,21.2,10.0,0.0,54
2024-07-05 01:00:00,20.6,11.5,0.0,0
2024-07-05 02:00:00,20.2,10.9,0.0,0
2024-07-05 03:00:00,20.5,10.9,0.0,0
2024-07-05 04:00:00,20.2,12.3,0.0,0
2024-07-05 05:00:00,19.9,10.1,0.0,0
2024-07-05 06:00:00,20.2,8.7,11.0,0
2024-07-05 07:00:00,22.0,8.0,103.0,0
2024-07-05 08:00:00,24.2,5.2,262.0,0
2024-07-05 09:00:00,26.0,8.8,435.0,0
2024-07-05 10:00:00,27.7,8.8,593.0,4
2024-07-05 11:00:00,28.8,15.1,666.0,41
2024-07-05 12:00:00,29.5,18.8,614.0,24
2024-07-05 13:00:00,29.9,16.3,703.0,31
2024-07-05 14:00:00,30.0,13.2,665.0,28
2024-07-05 15:00:00,29.4,2.9,625.0,25
2024-07-05 16:00:00,29.6,3.1,428.0,73
2024-07-05 17:00:00,29.4,6.6,311.0,30
2024-07-05 18:00:00,28.5,4.7,215.0,23
2024-07-05 19:00:00,27.9,2.9,90.0,0
2024-07-05 20:00:00,26.2,6.8,10.0,0
2024-07-05 21:00:00,24.4,5.8,0.0,0
2024-07-05 22:00:00,23.0,5.0,0.0,0
2024-07-05 23:00:00,21.5,6.8,0.0,0
2024-07-06 00:00:00,20.4,8.3,0.0,0
2024-07-06 01:00:00,20.0,9.0,0.0,0
2024-07-06 02:00:00,19.9,10.8,0.0,0
2024-07-06 03:00:00,21.7,10.1,0.0,0
2024-07-06 04:00:00,21.4,9.8,0.0,0
2024-07-06 05:00:00,21.0,10.4,0.0,0
2024-07-06 06:00:00,21.8,12.7,10.0,0
2024-07-06 07:00:00,24.5,14.5,102.0,0
2024-07-06 08:00:00,26.8,10.7,262.0,0
2024-07-06 09:00:00,28.5,19.0,435.0,0
2024-07-06 10:00:00,29.4,25.9,592.0,26
2024-07-06 11:00:00,30.4,26.0,537.0,24
2024-07-06 12:00:00,30.7,26.9,595.0,18
2024-07-06 13:00:00,31.1,22.7,679.0,1
2024-07-06 14:00:00,31.5,22.4,791.0,0
2024-07-06 15:00:00,31.1,22.1,720.0,0
2024-07-06 16:00:00,30.9,23.3,601.0,0
2024-07-06 17:00:00,30.1,23.5,443.0,0
2024-07-06 18:00:00,29.1,21.4,269.0,0
2024-07-06 19:00:00,28.0,17.6,105.0,0
2024-07-06 20:00:00,25.9,14.4,11.0,0
2024-07-06 21:00:00,24.6,14.7,0.0,0
2024-07-06 22:00:00,23.2,14.3,0.0,0
2024-07-06 23:00:00,22.1,13.4,0.0,0
2024-07-07 00:00:00,21.9,11.6,0.0,0
2024-07-07 01:00:00,23.0,9.5,0.0,0
2024-07-07 02:00:00,23.3,7.1,0.0,0
2024-07-07 03:00:00,21.6,8.3,0.0,0
2024-07-07 04:00:00,20.9,7.7,0.0,0
2024-07-07 05:00:00,20.3,6.1,0.0,0
2024-07-07 06:00:00,21.0,5.7,11.0,0
2024-07-07 07:00:00,23.8,5.4,105.0,0
2024-07-07 08:00:00,26.1,6.3,268.0,0
2024-07-07 09:00:00,28.0,18.4,444.0,0
2024-07-07 10:00:00,29.5,21.3,603.0,0
2024-07-07 11:00:00,30.6,21.5,729.0,0
2024-07-07 12:00:00,31.5,23.0,806.0,0
2024-07-07 13:00:00,32.4,24.6,833.0,0
2024-07-07 14:00:00,32.8,24.9,805.0,0
2024-07-07 15:00:00,33.0,20.7,722.0,0
2024-07-07 16:00:00,33.0,20.2,600.0,0
2024-07-07 17:00:00,32.5,20.2,443.0,0
2024-07-07 18:00:00,31.4,20.9,269.0,0
2024-07-07 19:00:00,29.8,18.4,106.0,0
2024-07-07 20:00:00,28.0,14.5,11.0,0
2024-07-07 21:00:00,26.4,11.9,0.0,0
2024-07-07 22:00:00,25.0,11.7,0.0,0
2024-07-07 23:00:00,24.1,12.4,0.0,0
2024-07-08 00:00:00,23.5,12.1,0.0,0
2024-07-08 01:00:00,22.7,12.2,0.0,0
2024-07-08 02:00:00,22.1,14.1,0.0,0
2024-07-08 03:00:00,24.0,11.1,0.0,0
2024-07-08 04:00:00,23.5,11.3,0.0,0
2024-07-08 05:00:00,23.0,12.1,0.0,0
2024-07-08 06:00:00,24.1,11.9,10.0,0
2024-07-08 07:00:00,27.0,10.1,104.0,0
2024-07-08 08:00:00,29.0,8.0,266.0,0
2024-07-08 09:00:00,31.2,14.6,443.0,0
2024-07-08 10:00:00,32.5,20.7,605.0,0
2024-07-08 11:00:00,34.2,24.4,731.0,0
2024-07-08 12:00:00,34.8,26.0,816.0,0
2024-07-08 13:00:00,35.3,25.6,845.0,0
2024-07-08 14:00:00,35.7,24.6,818.0,0
2024-07-08 15:00:00,36.0,21.6,734.0,0
2024-07-08 16:00:00,35.8,24.2,607.0,0
2024-07-08 17:00:00,35.0,25.9,446.0,0
2024-07-08 18:00:00,34.0,24.1,271.0,0
2024-07-08 19:00:00,32.5,18.8,108.0,0
2024-07-08 20:00:00,30.8,12.4,11.0,0
2024-07-08 21:00:00,28.6,11.2,0.0,0
2024-07-08 22:00:00,26.2,13.3,0.0,0
2024-07-08 23:00:00,25.5,17.1,0.0,0
2024-07-09 00:00:00,25.4,17.7,0.0,0
2024-07-09 01:00:00,25.0,17.3,0.0,0
2024-07-09 02:00:00,24.4,18.9,0.0,0
2024-07-09 03:00:00,26.0,20.2,0.0,0
2024-07-09 04:00:00,26.1,20.1,0.0,0
2024-07-09 05:00:00,26.2,21.6,0.0,0
2024-07-09 06:00:00,27.1,22.0,10.0,0
2024-07-09 07:00:00,28.8,13.0,101.0,0
2024-07-09 08:00:00,30.1,18.8,263.0,0
2024-07-09 09:00:00,31.5,23.7,438.0,0
2024-07-09 10:00:00,33.0,27.1,596.0,0
2024-07-09 11:00:00,34.3,26.4,721.0,0
2024-07-09 12:00:00,35.3,27.7,801.0,0
2024-07-09 13:00:00,36.0,27.2,828.0,0
2024-07-09 14:00:00,36.5,28.6,800.0,0
2024-07-09 15:00:00,36.4,28.0,720.0,1
2024-07-09 16:00:00,35.8,27.9,599.0,3
2024-07-09 17:00:00,35.0,27.5,441.0,3
2024-07-09 18:00:00,34.0,25.6,267.0,0
2024-07-09 19:00:00,32.7,21.3,104.0,0
2024-07-09 20:00:00,31.5,17.0,10.0,0
2024-07-09 21:00:00,30.5,18.4,0.0,0
2024-07-09 22:00:00,29.8,20.6,0.0,0
2024-07-09 23:00:00,29.4,19.4,0.0,0
2024-07-10 00:00:00,29.0,19.4,0.0,0
2024-07-10 01:00:00,28.5,20.2,0.0,0
2024-07-10 02:00:00,27.6,18.7,0.0,0
2024-07-10 03:00:00,28.3,17.3,0.0,0
2024-07-10 04:00:00,27.6,18.8,0.0,0
2024-07-10 05:00:00,27.3,20.3,0.0,1
2024-07-10 06:00:00,28.0,21.7,9.0,1
2024-07-10 07:00:00,29.0,18.4,96.0,0
2024-07-10 08:00:00,30.3,22.5,253.0,0
2024-07-10 09:00:00,31.9,27.9,424.0,0
2024-07-10 10:00:00,33.4,28.7,580.0,0
2024-07-10 11:00:00,34.6,31.0,703.0,2
2024-07-10 12:00:00,35.3,32.4,754.0,50
2024-07-10 13:00:00,36.0,31.8,647.0,73
2024-07-10 14:00:00,36.8,32.3,541.0,97
2024-07-10 15:00:00,36.9,24.0,562.0,98
2024-07-10 16:00:00,36.2,25.9,364.0,60
2024-07-10 17:00:00,35.3,28.1,354.0,0
2024-07-10 18:00:00,34.4,27.1,266.0,0
2024-07-10 19:00:00,33.3,23.5,102.0,0
2024-07-10 20:00:00,32.2,19.1,10.0,0
2024-07-10 21:00:00,31.1,16.4,0.0,0
2024-07-10 22:00:00,29.8,13.7,0.0,0
2024-07-10 23:00:00,28.3,13.1,0.0,0
2024-07-11 00:00:00,27.1,12.6,0.0,0
2024-07-11 01:00:00,26.5,13.7,0.0,0
2024-07-11 02:00:00,26.0,13.8,0.0,0
2024-07-11 03:00:00,27.5,11.7,0.0,0
2024-07-11 04:00:00,26.9,10.2,0.0,0
2024-07-11 05:00:00,26.2,11.0,0.0,0
2024-07-11 06:00:00,27.1,14.6,9.0,0
2024-07-11 07:00:00,29.6,15.7,98.0,6
2024-07-11 08:00:00,31.5,14.2,252.0,29
2024-07-11 09:00:00,33.0,17.0,426.0,0
2024-07-11 10:00:00,34.3,21.6,590.0,50
2024-07-11 11:00:00,35.1,19.7,614.0,31
2024-07-11 12:00:00,35.9,21.4,617.0,32
2024-07-11 13:00:00,36.2,22.3,711.0,48
2024-07-11 14:00:00,36.6,22.1,651.0,29
2024-07-11 15:00:00,36.6,23.4,569.0,77
2024-07-11 16:00:00,35.3,27.5,273.0,54
2024-07-11 17:00:00,35.8,24.4,328.0,31
2024-07-11 18:00:00,35.3,22.1,259.0,0
2024-07-11 19:00:00,34.1,16.8,105.0,0
2024-07-11 20:00:00,32.8,9.8,10.0,1
2024-07-11 21:00:00,31.3,6.5,0.0,0
2024-07-11 22:00:00,29.8,4.0,0.0,0
2024-07-11 23:00:00,28.0,4.6,0.0,0
2024-07-12 00:00:00,26.9,4.9,0.0,0
2024-07-12 01:00:00,26.6,3.8,0.0,0
2024-07-12 02:00:00,26.4,5.8,0.0,0
2024-07-12 03:00:00,27.5,6.6,0.0,0
2024-07-12 04:00:00,27.0,7.3,0.0,0
2024-07-12 05:00:00,26.3,8.7,0.0,0
2024-07-12 06:00:00,26.5,9.5,9.0,0
2024-07-12 07:00:00,29.5,10.3,98.0,0
2024-07-12 08:00:00,32.3,8.7,258.0,0
2024-07-12 09:00:00,34.5,18.0,431.0,0
2024-07-12 10:00:00,35.4,22.1,589.0,0
2024-07-12 11:00:00,36.5,20.2,714.0,0
2024-07-12 12:00:00,37.2,22.0,799.0,0
2024-07-12 13:00:00,37.4,24.9,831.0,0
2024-07-12 14:00:00,37.5,24.7,802.0,0
2024-07-12 15:00:00,37.0,27.5,724.0,0
2024-07-12 16:00:00,36.3,28.6,604.0,0
2024-07-12 17:00:00,35.1,27.9,448.0,0
2024-07-12 18:00:00,34.1,23.4,272.0,0
2024-07-12 19:00:00,33.5,20.5,104.0,0
2024-07-12 20:00:00,32.2,14.4,10.0,0
2024-07-12 21:00:00,31.2,11.0,0.0,0
2024-07-12 22:00:00,30.1,11.2,0.0,0
2024-07-12 23:00:00,28.9,12.6,0.0,0
2024-07-13 00:00:00,27.6,13.6,0.0,0
2024-07-13 01:00:00,27.0,13.8,0.0,0
2024-07-13 02:00:00,26.2,14.6,0.0,0
2024-07-13 03:00:00,26.5,15.6,0.0,0
2024-07-13 04:00:00,25.9,14.2,0.0,0
2024-07-13 05:00:00,25.1,13.2,0.0,0
2024-07-13 06:00:00,25.6,13.8,9.0,0
2024-07-13 07:00:00,28.6,14.3,97.0,0
2024-07-13 08:00:00,31.5,14.1,257.0,0
2024-07-13 09:00:00,33.5,21.6,431.0,0
2024-07-13 10:00:00,34.3,19.9,591.0,0
2024-07-13 11:00:00,35.8,17.6,716.0,0
2024-07-13 12:00:00,37.0,21.6,798.0,0
2024-07-13 13:00:00,37.8,24.5,833.0,0
2024-07-13 14:00:00,38.2,27.0,805.0,0
2024-07-13 15:00:00,38.2,29.1,723.0,0
2024-07-13 16:00:00,37.5,28.1,601.0,0
2024-07-13 17:00:00,36.8,24.0,444.0,0
2024-07-13 18:00:00,36.0,21.9,272.0,0
2024-07-13 19:00:00,34.8,21.7,107.0,0
2024-07-13 20:00:00,33.2,11.6,10.0,0
2024-07-13 21:00:00,31.8,1.9,0.0,0
2024-07-13 22:00:00,30.4,2.9,0.0,0
2024-07-13 23:00:00,29.2,5.5,0.0,0
2024-07-14 00:00:00,28.4,8.0,0.0,0
2024-07-14 01:00:00,27.1,12.8,0.0,0
2024-07-14 02:00:00,26.5,14.8,0.0,0
2024-07-14 03:00:00,27.6,12.6,0.0,0
2024-07-14 04:00:00,27.4,14.5,0.0,0
2024-07-14 05:00:00,26.7,14.4,0.0,0
2024-07-14 06:00:00,26.8,12.0,8.0,0
2024-07-14 07:00:00,29.4,9.3,95.0,0
2024-07-14 08:00:00,31.6,5.8,254.0,0
2024-07-14 09:00:00,33.2,11.9,428.0,0
2024-07-14 10:00:00,34.2,15.7,588.0,0
2024-07-14 11:00:00,35.8,18.8,718.0,0
2024-07-14 12:00:00,36.9,21.6,804.0,0
2024-07-14 13:00:00,37.3,24.8,839.0,0
2024-07-14 14:00:00,37.5,26.6,813.0,1
2024-07-14 15:00:00,37.6,27.7,719.0,4
2024-07-14 16:00:00,37.0,26.4,600.0,10
2024-07-14 17:00:00,36.4,24.2,446.0,6
2024-07-14 18:00:00,35.2,21.6,270.0,1
2024-07-14 19:00:00,34.1,14.8,106.0,5
2024-07-14 20:00:00,32.7,8.3,10.0,0
2024-07-14 21:00:00,31.1,6.3,0.0,0
2024-07-14 22:00:00,29.4,6.1,0.0,0
2024-07-14 23:00:00,27.8,7.1,0.0,0
2024-07-15 00:00:00,26.8,7.3,0.0,0
2024-07-15 01:00:00,25.8,6.8,0.0,0
2024-07-15 02:00:00,25.2,6.2,0.0,0
2024-07-15 03:00:00,26.3,4.7,0.0,0
2024-07-15 04:00:00,25.9,4.0,0.0,0
2024-07-15 05:00:00,25.1,3.9,0.0,0
2024-07-15 06:00:00,25.1,5.1,8.0,0
2024-07-15 07:00:00,28.6,6.3,98.0,0
2024-07-15 08:00:00,31.4,4.0,261.0,0
2024-07-15 09:00:00,33.4,13.7,438.0,0
2024-07-15 10:00:00,34.2,19.8,598.0,0
2024-07-15 11:00:00,35.5,23.1,728.0,0
2024-07-15 12:00:00,36.1,25.8,813.0,0
2024-07-15 13:00:00,36.6,25.5,846.0,0
2024-07-15 14:00:00,37.0,25.1,824.0,0
2024-07-15 15:00:00,36.8,28.6,748.0,0
2024-07-15 16:00:00,36.5,26.4,622.0,0
2024-07-15 17:00:00,36.0,23.7,461.0,0
2024-07-15 18:00:00,35.2,21.4,281.0,0
2024-07-15 19:00:00,33.8,19.8,110.0,0
2024-07-15 20:00:00,32.0,16.6,10.0,0
2024-07-15 21:00:00,30.5,11.4,0.0,0
2024-07-15 22:00:00,28.7,9.2,0.0,0
2024-07-15 23:00:00,27.3,9.1,0.0,0
2024-07-16 00:00:00,26.3,9.5,0.0,0
2024-07-16 01:00:00,25.5,10.0,0.0,0
2024-07-16 02:00:00,25.0,14.1,0.0,0
2024-07-16 03:00:00,27.5,21.6,0.0,0
2024-07-16 04:00:00,27.3,22.0,0.0,0
2024-07-16 05:00:00,27.0,20.9,0.0,0
2024-07-16 06:00:00,27.4,19.5,8.0,0
2024-07-16 07:00:00,29.8,16.2,96.0,0
2024-07-16 08:00:00,31.1,21.7,259.0,0
2024-07-16 09:00:00,32.3,25.4,439.0,0
2024-07-16 10:00:00,33.8,28.6,602.0,0
2024-07-16 11:00:00,35.0,26.6,730.0,0
2024-07-16 12:00:00,35.8,23.3,814.0,0
2024-07-16 13:00:00,36.3,23.1,844.0,0
2024-07-16 14:00:00,36.7,23.8,819.0,0
2024-07-16 15:00:00,35.8,27.8,744.0,0
2024-07-16 16:00:00,35.4,27.0,615.0,0
2024-07-16 17:00:00,34.8,27.0,448.0,0
2024-07-16 18:00:00,34.0,24.9,269.0,0
2024-07-16 19:00:00,32.8,21.3,102.0,0
2024-07-16 20:00:00,31.7,16.6,9.0,0
2024-07-16 21:00:00,30.9,14.4,0.0,0
2024-07-16 22:00:00,29.8,16.2,0.0,0
2024-07-16 23:00:00,28.6,16.4,0.0,0
2024-07-17 00:00:00,27.7,16.8,0.0,0
2024-07-17 01:00:00,27.0,17.8,0.0,0
2024-07-17 02:00:00,26.7,18.8,0.0,0
2024-07-17 03:00:00,27.7,16.2,0.0,0
2024-07-17 04:00:00,27.8,19.8,0.0,0
2024-07-17 05:00:00,28.0,24.5,0.0,0
2024-07-17 06:00:00,28.5,24.2,7.0,0
2024-07-17 07:00:00,30.4,19.2,95.0,0
2024-07-17 08:00:00,32.1,20.1,256.0,0
2024-07-17 09:00:00,33.3,26.8,431.0,0
2024-07-17 10:00:00,34.8,28.5,588.0,0
2024-07-17 11:00:00,35.8,31.0,712.0,0
2024-07-17 12:00:00,36.7,29.5,791.0,0
2024-07-17 13:00:00,37.4,29.0,819.0,0
2024-07-17 14:00:00,37.8,28.7,793.0,0
2024-07-17 15:00:00,37.7,22.6,718.0,0
2024-07-17 16:00:00,37.4,20.4,593.0,0
2024-07-17 17:00:00,36.8,18.6,434.0,1
2024-07-17 18:00:00,36.0,20.3,259.0,2
2024-07-17 19:00:00,34.9,20.6,98.0,0
2024-07-17 20:00:00,33.6,16.7,9.0,0
2024-07-17 21:00:00,32.4,14.2,0.0,0
2024-07-17 22:00:00,31.1,12.6,0.0,0
2024-07-17 23:00:00,30.1,13.9,0.0,0
2024-07-18 00:00:00,29.4,13.1,0.0,0
2024-07-18 01:00:00,28.7,14.4,0.0,0
2024-07-18 02:00:00,28.1,14.8,0.0,0
2024-07-18 03:00:00,28.4,11.6,0.0,0
2024-07-18 04:00:00,27.6,12.1,0.0,0
2024-07-18 05:00:00,27.0,14.6,0.0,0
2024-07-18 06:00:00,27.6,15.5,7.0,0
2024-07-18 07:00:00,30.3,16.2,92.0,0
2024-07-18 08:00:00,33.2,17.3,252.0,0
2024-07-18 09:00:00,34.7,24.3,426.0,0
2024-07-18 10:00:00,36.0,25.5,586.0,0
2024-07-18 11:00:00,37.7,25.7,713.0,0
2024-07-18 12:00:00,38.2,28.7,797.0,0
2024-07-18 13:00:00,38.6,27.9,830.0,11
2024-07-18 14:00:00,38.7,27.7,794.0,8
2024-07-18 15:00:00,38.2,26.4,714.0,3
2024-07-18 16:00:00,38.0,25.2,594.0,0
2024-07-18 17:00:00,37.5,24.6,435.0,0
2024-07-18 18:00:00,36.8,25.3,260.0,0
2024-07-18 19:00:00,35.5,23.4,98.0,0
2024-07-18 20:00:00,34.1,18.9,8.0,0
2024-07-18 21:00:00,33.0,18.4,0.0,0
2024-07-18 22:00:00,32.0,18.4,0.0,0
2024-07-18 23:00:00,31.0,18.1,0.0,0
